PRODUCTO,CANTIDAD_PRODUCTO, PRECIO_TOTAL,FECHA,AÑO,MES,NomMes,DIA,REFERENCIA,GENERO,TALLA,CANTIDAD_DEVOLUCION, PRECIO_TOTAL_DEVOL
[501008L] SUETER BAUSI TIPO POLO 501008 (L),1, $  6.600 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,L,,
[501008M] SUETER BAUSI TIPO POLO 501008 (M),1, $  6.600 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,M,,
[501008S] SUETER BAUSI TIPO POLO 501008 (S),1, $  9.000 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501009L] CAMISA BEISBOLERA HOMBRE 501009 (L),44, $  233.900 ,2021-01-01,2021,1,ENE,1,CAMISA,MUJER,L,,
[501009M] CAMISA BEISBOLERA HOMBRE 501009 (M),60, $  331.300 ,2021-01-01,2021,1,ENE,1,CAMISA,MUJER,M,,
[501009S] CAMISA BEISBOLERA HOMBRE 501009 (S),40, $  215.400 ,2021-01-01,2021,1,ENE,1,CAMISA,MUJER,S,,
[501009XL] CAMISA BEISBOLERA HOMBRE 501009 (XL),23, $  122.400 ,2021-01-01,2021,1,ENE,1,CAMISA,MUJER,XL,,
[501016L] SUETER BAUSI CUELLO RIB TEJIDO NEGRO 501016 (L),2, $  9.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,L,,
[501016M] SUETER BAUSI CUELLO RIB TEJIDO NEGRO 501016 (M),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,M,,
[501016S] SUETER BAUSI CUELLO RIB TEJIDO NEGRO 501016 (S),5, $  25.800 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501016XL] SUETER BAUSI CUELLO RIB TEJIDO NEGRO 501016 (XL),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,XL,,
[501017L] SUETER BAUSI CUELLO RIB TEJIDO BLANCO 501017 (L),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,L,,
[501017M] SUETER BAUSI CUELLO RIB TEJIDO BLANCO 501017 (M),4, $  17.600 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,M,,
[501017S] SUETER BAUSI CUELLO RIB TEJIDO BLANCO 501017 (S),3, $  15.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501017XL] SUETER BAUSI CUELLO RIB TEJIDO BLANCO 501017 (XL),3, $  14.800 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,XL,,
[501018M] SUETER BAUSI CUELLO RIB TEJIDO MOSTAZA 501018 (M),1, $  6.000 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,M,,
[501018S] SUETER BAUSI CUELLO RIB TEJIDO MOSTAZA 501018 (S),3, $  13.200 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501018XL] SUETER BAUSI CUELLO RIB TEJIDO MOSTAZA 501018 (XL),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,XL,,
[501019M] SUETER BAUSI CUELLO RIB TEJIDO ROJO 501019 (M),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,M,,
[501019S] SUETER BAUSI CUELLO RIB TEJIDO ROJO 501019 (S),3, $  14.800 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501019XL] SUETER BAUSI CUELLO RIB TEJIDO ROJO 501019 (XL),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,XL,,
[501020L] SUETER BAUSI CUELLO RIB TEJIDO VERMELHO 501020 (L),2, $  9.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,L,,
[501020S] SUETER BAUSI CUELLO RIB TEJIDO VERMELHO 501020 (S),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501021M] SUETER BAUSI CUELLO RIB TEJIDO GRIS 501021 (M),2, $  10.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,M,,
[501021S] SUETER BAUSI CUELLO RIB TEJIDO GRIS 501021 (S),2, $  8.800 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501021XL] SUETER BAUSI CUELLO RIB TEJIDO GRIS 501021 (XL),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,XL,,
[501022L] SUETER BAUSI CUELLO RIB TEJIDO AZUL NAVY 501022 (L),1, $  5.000 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,L,,
[501022S] SUETER BAUSI CUELLO RIB TEJIDO AZUL NAVY 501022 (S),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,S,,
[501022XL] SUETER BAUSI CUELLO RIB TEJIDO AZUL NAVY 501022 (XL),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,XL,,
[501023L] SUETER BAUSI CUELLO RIB TEJIDO ESTADO NAVY 501023 (L),1, $  5.000 ,2021-01-01,2021,1,ENE,1,SUETER,MUJER,L,,
[501023S] SUETER BAUSI CUELLO RIB TEJIDO ESTADO NAVY 501023 (S),1, $  4.400 ,2021-01-01,2021,1,ENE,1,SUETER,HOMBRE,S,,
[502003XL] CAMISA FORMAL BAUSI 502003 (XL),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,XL,,
[502004L] CAMISA FORMAL BAUSI 502004 (L),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,L,,
[502004XL] CAMISA FORMAL BAUSI 502004 (XL),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,XL,,
[502005XL] CAMISA FORMAL BAUSI 502005 (XL),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,XL,,
[502007S] CAMISA FORMAL BAUSI 502007 (S),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,S,,
[502007XL] CAMISA FORMAL BAUSI 502007 (XL),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,XL,,
[502008S] CAMISA FORMAL BAUSI 502008 (S),1, $  9.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,S,,
[502010S] CAMISA FORMAL BAUSI 502010 (S),1, $  9.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,S,,
[502010XL] CAMISA FORMAL BAUSI 502010 (XL),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,XL,,
[502011M] CAMISA FORMAL BAUSI 502011 (M),2, $  14.000 ,2021-01-01,2021,1,ENE,1,CAMISA,HOMBRE,M,,
[502012L] CAMISA FORMAL BAUSI 502012 (L),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,MUJER,L,,
[502013L] CAMISA FORMAL BAUSI 502013 (L),,,2021-01-01,2021,1,ENE,1,CAMISA,MUJER,L,1, $  7.000 
[502013M] CAMISA FORMAL BAUSI 502013 (M),1, $  7.000 ,2021-01-01,2021,1,ENE,1,CAMISA,MUJER,M,,
[602001L] PIJAMA BAUSI SUBLIMADA 602001 (L),2, $  11.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,MUJER,L,,
[602001S] PIJAMA BAUSI SUBLIMADA 602001 (S),2, $  10.800 ,2021-01-01,2021,1,ENE,1,PIJAMA,MUJER,S,,
[602002L] PIJAMA BAUSI SUBLIMADA 602002 (L),6, $  32.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602002S] PIJAMA BAUSI SUBLIMADA 602002 (S),5, $  27.000 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,S,,
[602003L] PIJAMA BAUSI SUBLIMADA 602003 (L),1, $  5.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602003S] PIJAMA BAUSI SUBLIMADA 602003 (S),1, $  5.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,S,,
[602004L] PIJAMA BAUSI SUBLIMADA 602004 (L),2, $  12.000 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602004S] PIJAMA BAUSI SUBLIMADA 602004 (S),4, $  23.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,S,,
[602005S] PIJAMA BAUSI SUBLIMADA 602005 (S),1, $  5.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,S,,
[602006L] PIJAMA BAUSI SUBLIMADA 602006 (L),9, $  48.600 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602006S] PIJAMA BAUSI SUBLIMADA 602006 (S),7, $  37.800 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,S,,
[602007L] PIJAMA BAUSI SUBLIMADA 602007 (L),7, $  37.800 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602007M] PIJAMA BAUSI SUBLIMADA 602007 (M),12, $  65.600 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,M,,
[602008L] PIJAMA BAUSI SUBLIMADA 602008 (L),8, $  43.800 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602008M] PIJAMA BAUSI SUBLIMADA 602008 (M),11, $  61.000 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,M,,
[602009L] PIJAMA BAUSI SUBLIMADA 602009 (L),12, $  67.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602009M] PIJAMA BAUSI SUBLIMADA 602009 (M),16, $  90.600 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,M,,
[602010L] PIJAMA BAUSI SUBLIMADA 602010 (L),14, $  76.800 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602010M] PIJAMA BAUSI SUBLIMADA 602010 (M),15, $  83.400 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,M,,
[602011L] PIJAMA BAUSI SUBLIMADA 602011 (L),7, $  39.600 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602011M] PIJAMA BAUSI SUBLIMADA 602011 (M),14, $  79.800 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,M,,
[602012L] PIJAMA BAUSI SUBLIMADA 602012 (L),2, $  10.800 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,L,,
[602012M] PIJAMA BAUSI SUBLIMADA 602012 (M),6, $  34.200 ,2021-01-01,2021,1,ENE,1,PIJAMA,HOMBRE,M,,
[701004L] PLAYERA BAUSI 701004 (L),29, $  113.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701004M] PLAYERA BAUSI 701004 (M),23, $  91.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701004S] PLAYERA BAUSI 701004 (S),11, $  41.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701004XL] PLAYERA BAUSI 701004 (XL),17, $  64.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701004XXL] PLAYERA BAUSI 701004 (XXL),9, $  35.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701005L] PLAYERA BAUSI 701005 (L),2, $  7.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701005M] PLAYERA BAUSI 701005 (M),2, $  7.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701005S] PLAYERA BAUSI 701005 (S),3, $  11.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701005XL] PLAYERA BAUSI 701005 (XL),3, $  13.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701006L] PLAYERA BAUSI 701006 (L),4, $  14.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701006M] PLAYERA BAUSI 701006 (M),4, $  14.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701006S] PLAYERA BAUSI 701006 (S),2, $  8.500 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701006XL] PLAYERA BAUSI 701006 (XL),4, $  14.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701006XXL] PLAYERA BAUSI 701006 (XXL),1, $  4.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701008L] PLAYERA BAUSI 701008 (L),62, $  265.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701008M] PLAYERA BAUSI 701008 (M),67, $  291.500 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701008S] PLAYERA BAUSI 701008 (S),50, $  207.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701008XL] PLAYERA BAUSI 701008 (XL),31, $  132.100 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701008XXL] PLAYERA BAUSI 701008 (XXL),16, $  71.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XXL,,
[701012L] PLAYERA BAUSI 701012 (L),5, $  19.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701012M] PLAYERA BAUSI 701012 (M),14, $  57.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701012S] PLAYERA BAUSI 701012 (S),11, $  42.700 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,S,,
[701012XL] PLAYERA BAUSI 701012 (XL),9, $  33.700 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
[701012XXL] PLAYERA BAUSI 701012 (XXL),4, $  14.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XXL,,
[701017L] PLAYERA BAUSI 701017 (L),19, $  74.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701017M] PLAYERA BAUSI 701017 (M),13, $  52.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701017S] PLAYERA BAUSI 701017 (S),5, $  19.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701017XL] PLAYERA BAUSI 701017 (XL),10, $  38.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701017XXL] PLAYERA BAUSI 701017 (XXL),2, $  7.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XXL,,
[701026L] PLAYERA BAUSI 701026 (L),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701026M] PLAYERA BAUSI 701026 (M),1, $  5.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701026S] PLAYERA BAUSI 701026 (S),3, $  13.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,S,,
[701043L] PLAYERA BAUSI 701043 (L),23, $  101.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701043M] PLAYERA BAUSI 701043 (M),22, $  94.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701043S] PLAYERA BAUSI 701043 (S),6, $  26.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701043XL] PLAYERA BAUSI 701043 (XL),17, $  70.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
[701043XXL] PLAYERA BAUSI 701043 (XXL),11, $  45.700 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701045L] PLAYERA BAUSI 701045 (L),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701054L] PLAYERA BAUSI 701054 (L),17, $  67.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701054M] PLAYERA BAUSI 701054 (M),10, $  38.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701054S] PLAYERA BAUSI 701054 (S),9, $  36.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701054XL] PLAYERA BAUSI 701054 (XL),12, $  47.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701054XXL] PLAYERA BAUSI 701054 (XXL),7, $  29.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701055L] PLAYERA BAUSI 701055 (L),1, $  3.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701055M] PLAYERA BAUSI 701055 (M),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701062L] PLAYERA BAUSI 701062 (L),18, $  74.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701062M] PLAYERA BAUSI 701062 (M),12, $  48.500 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701062S] PLAYERA BAUSI 701062 (S),7, $  25.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701062XL] PLAYERA BAUSI 701062 (XL),5, $  18.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701062XXL] PLAYERA BAUSI 701062 (XXL),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701063L] PLAYERA BAUSI 701063 (L),6, $  24.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701063M] PLAYERA BAUSI 701063 (M),2, $  7.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701063S] PLAYERA BAUSI 701063 (S),4, $  16.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,S,,
[701063XL] PLAYERA BAUSI 701063 (XL),6, $  26.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
[701063XXL] PLAYERA BAUSI 701063 (XXL),5, $  19.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XXL,,
[701067L] PLAYERA BAUSI 701067 (L),6, $  25.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701067M] PLAYERA BAUSI 701067 (M),7, $  26.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701067S] PLAYERA BAUSI 701067 (S),18, $  71.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701075L] PLAYERA BAUSI 701075 (L),7, $  26.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701075M] PLAYERA BAUSI 701075 (M),11, $  44.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701075S] PLAYERA BAUSI 701075 (S),11, $  50.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701075XL] PLAYERA BAUSI 701075 (XL),8, $  34.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701075XXL] PLAYERA BAUSI 701075 (XXL),7, $  32.500 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701077L] PLAYERA BAUSI 701077 (L),19, $  72.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701077M] PLAYERA BAUSI 701077 (M),20, $  79.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701077S] PLAYERA BAUSI 701077 (S),11, $  46.500 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701077XL] PLAYERA BAUSI 701077 (XL),23, $  90.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701077XXL] PLAYERA BAUSI 701077 (XXL),6, $  22.500 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701079S] PLAYERA BAUSI 701079 (S),4, $  16.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701087L] PLAYERA BAUSI 701087 (L),10, $  41.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701087M] PLAYERA BAUSI 701087 (M),9, $  35.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701087S] PLAYERA BAUSI 701087 (S),1, $  4.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701087XL] PLAYERA BAUSI 701087 (XL),12, $  47.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701087XXL] PLAYERA BAUSI 701087 (XXL),4, $  16.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701088L] PLAYERA BAUSI 701088 (L),16, $  63.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701088M] PLAYERA BAUSI 701088 (M),11, $  41.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701088S] PLAYERA BAUSI 701088 (S),7, $  25.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701088XL] PLAYERA BAUSI 701088 (XL),2, $  7.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701088XXL] PLAYERA BAUSI 701088 (XXL),1, $  5.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701090L] PLAYERA BAUSI 701090 (L),7, $  28.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701090M] PLAYERA BAUSI 701090 (M),12, $  49.700 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701090S] PLAYERA BAUSI 701090 (S),20, $  91.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701090XXL] PLAYERA BAUSI 701090 (XXL),1, $  4.500 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701093L] PLAYERA BAUSI 701093 (L),38, $  158.100 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701093M] PLAYERA BAUSI 701093 (M),18, $  74.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701093S] PLAYERA BAUSI 701093 (S),38, $  151.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701093XL] PLAYERA BAUSI 701093 (XL),3, $  12.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701093XXL] PLAYERA BAUSI 701093 (XXL),4, $  15.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701100L] PLAYERA BAUSI 701100 (L),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701100XL] PLAYERA BAUSI 701100 (XL),2, $  7.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701103L] PLAYERA BAUSI 701103 (L),5, $  19.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701103M] PLAYERA BAUSI 701103 (M),4, $  16.100 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701103S] PLAYERA BAUSI 701103 (S),2, $  7.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701103XL] PLAYERA BAUSI 701103 (XL),4, $  15.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701104M] PLAYERA BAUSI 701104 (M),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701105L] PLAYERA BAUSI 701105 (L),6, $  24.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701105M] PLAYERA BAUSI 701105 (M),4, $  14.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,M,,
[701105S] PLAYERA BAUSI 701105 (S),4, $  14.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,S,,
[701105XL] PLAYERA BAUSI 701105 (XL),2, $  7.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701107L] PLAYERA BAUSI 701107 (L),1, $  4.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,L,,
[701107XL] PLAYERA BAUSI 701107 (XL),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XL,,
[701108L] PLAYERA BAUSI 701108 (L),4, $  16.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701108M] PLAYERA BAUSI 701108 (M),2, $  10.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701108S] PLAYERA BAUSI 701108 (S),1, $  4.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,S,,
[701108XL] PLAYERA BAUSI 701108 (XL),1, $  6.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
[701108XXL] PLAYERA BAUSI 701108 (XXL),1, $  4.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XXL,,
[701109L] PLAYERA BAUSI 701109 (L),2, $  8.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701109M] PLAYERA BAUSI 701109 (M),4, $  15.700 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701109XL] PLAYERA BAUSI 701109 (XL),1, $  4.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
[701109XXL] PLAYERA BAUSI 701109 (XXL),1, $  4.300 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XXL,,
[701110L] PLAYERA BAUSI 701110 (L),11, $  41.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701110M] PLAYERA BAUSI 701110 (M),14, $  52.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701110S] PLAYERA BAUSI 701110 (S),9, $  33.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,S,,
[701110XL] PLAYERA BAUSI 701110 (XL),9, $  33.700 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
[701110XXL] PLAYERA BAUSI 701110 (XXL),5, $  18.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XXL,,
[701111L] PLAYERA BAUSI 701111 (L),8, $  30.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701111M] PLAYERA BAUSI 701111 (M),4, $  14.400 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701111S] PLAYERA BAUSI 701111 (S),5, $  18.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,S,,
[701111XL] PLAYERA BAUSI 701111 (XL),6, $  22.200 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
[701111XXL] PLAYERA BAUSI 701111 (XXL),1, $  3.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,HOMBRE,XXL,,
[701112L] PLAYERA BAUSI 701112 (L),3, $  10.800 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,L,,
[701112M] PLAYERA BAUSI 701112 (M),7, $  26.000 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,M,,
[701112S] PLAYERA BAUSI 701112 (S),7, $  26.900 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,S,,
[701112XL] PLAYERA BAUSI 701112 (XL),1, $  3.600 ,2021-01-01,2021,1,ENE,1,PLAYERA,MUJER,XL,,
